ItemID,Boss Name
73507,"Alizabal, Mistress of Hate"
73509,"Alizabal, Mistress of Hate"
73511,"Alizabal, Mistress of Hate"
73514,"Alizabal, Mistress of Hate"
73516,"Alizabal, Mistress of Hate"
73518,"Alizabal, Mistress of Hate"
73519,"Alizabal, Mistress of Hate"
73520,"Alizabal, Mistress of Hate"
73521,"Alizabal, Mistress of Hate"
73522,"Alizabal, Mistress of Hate"
73524,"Alizabal, Mistress of Hate"
76341,"Alizabal, Mistress of Hate"
73526,"Alizabal, Mistress of Hate"
76343,"Alizabal, Mistress of Hate"
73528,"Alizabal, Mistress of Hate"
73529,"Alizabal, Mistress of Hate"
76346,"Alizabal, Mistress of Hate"
73530,"Alizabal, Mistress of Hate"
73531,"Alizabal, Mistress of Hate"
73532,"Alizabal, Mistress of Hate"
76348,"Alizabal, Mistress of Hate"
73533,"Alizabal, Mistress of Hate"
73534,"Alizabal, Mistress of Hate"
73535,"Alizabal, Mistress of Hate"
73536,"Alizabal, Mistress of Hate"
73537,"Alizabal, Mistress of Hate"
73538,"Alizabal, Mistress of Hate"
73539,"Alizabal, Mistress of Hate"
76357,"Alizabal, Mistress of Hate"
73542,"Alizabal, Mistress of Hate"
76359,"Alizabal, Mistress of Hate"
73544,"Alizabal, Mistress of Hate"
73547,"Alizabal, Mistress of Hate"
76875,"Alizabal, Mistress of Hate"
76877,"Alizabal, Mistress of Hate"
73549,"Alizabal, Mistress of Hate"
73550,"Alizabal, Mistress of Hate"
73551,"Alizabal, Mistress of Hate"
73552,"Alizabal, Mistress of Hate"
73553,"Alizabal, Mistress of Hate"
73554,"Alizabal, Mistress of Hate"
73555,"Alizabal, Mistress of Hate"
73557,"Alizabal, Mistress of Hate"
73559,"Alizabal, Mistress of Hate"
73561,"Alizabal, Mistress of Hate"
73562,"Alizabal, Mistress of Hate"
73563,"Alizabal, Mistress of Hate"
73564,"Alizabal, Mistress of Hate"
73565,"Alizabal, Mistress of Hate"
73566,"Alizabal, Mistress of Hate"
73568,"Alizabal, Mistress of Hate"
73570,"Alizabal, Mistress of Hate"
73574,"Alizabal, Mistress of Hate"
73576,"Alizabal, Mistress of Hate"
73581,"Alizabal, Mistress of Hate"
73583,"Alizabal, Mistress of Hate"
73585,"Alizabal, Mistress of Hate"
73586,"Alizabal, Mistress of Hate"
73587,"Alizabal, Mistress of Hate"
73588,"Alizabal, Mistress of Hate"
73589,"Alizabal, Mistress of Hate"
73590,"Alizabal, Mistress of Hate"
73591,"Alizabal, Mistress of Hate"
73592,"Alizabal, Mistress of Hate"
73593,"Alizabal, Mistress of Hate"
73597,"Alizabal, Mistress of Hate"
73599,"Alizabal, Mistress of Hate"
73600,"Alizabal, Mistress of Hate"
73601,"Alizabal, Mistress of Hate"
73602,"Alizabal, Mistress of Hate"
73605,"Alizabal, Mistress of Hate"
73607,"Alizabal, Mistress of Hate"
73608,"Alizabal, Mistress of Hate"
73609,"Alizabal, Mistress of Hate"
73610,"Alizabal, Mistress of Hate"
73613,"Alizabal, Mistress of Hate"
73615,"Alizabal, Mistress of Hate"
73617,"Alizabal, Mistress of Hate"
73619,"Alizabal, Mistress of Hate"
73621,"Alizabal, Mistress of Hate"
73622,"Alizabal, Mistress of Hate"
73623,"Alizabal, Mistress of Hate"
73625,"Alizabal, Mistress of Hate"
73626,"Alizabal, Mistress of Hate"
73627,"Alizabal, Mistress of Hate"
73628,"Alizabal, Mistress of Hate"
73629,"Alizabal, Mistress of Hate"
73630,"Alizabal, Mistress of Hate"
73631,"Alizabal, Mistress of Hate"
73632,"Alizabal, Mistress of Hate"
73633,"Alizabal, Mistress of Hate"
73634,"Alizabal, Mistress of Hate"
73635,"Alizabal, Mistress of Hate"
73636,"Alizabal, Mistress of Hate"
73637,"Alizabal, Mistress of Hate"
73638,"Alizabal, Mistress of Hate"
73639,"Alizabal, Mistress of Hate"
73640,"Alizabal, Mistress of Hate"
73641,"Alizabal, Mistress of Hate"
73643,"Alizabal, Mistress of Hate"
73644,"Alizabal, Mistress of Hate"
73645,"Alizabal, Mistress of Hate"
73646,"Alizabal, Mistress of Hate"
76975,"Alizabal, Mistress of Hate"
73647,"Alizabal, Mistress of Hate"
73648,"Alizabal, Mistress of Hate"
76977,"Alizabal, Mistress of Hate"
76212,"Alizabal, Mistress of Hate"
76214,"Alizabal, Mistress of Hate"
76985,"Alizabal, Mistress of Hate"
76986,"Alizabal, Mistress of Hate"
76989,"Alizabal, Mistress of Hate"
76991,"Alizabal, Mistress of Hate"
77004,"Alizabal, Mistress of Hate"
76749,"Alizabal, Mistress of Hate"
77006,"Alizabal, Mistress of Hate"
76751,"Alizabal, Mistress of Hate"
77009,"Alizabal, Mistress of Hate"
77011,"Alizabal, Mistress of Hate"
76757,"Alizabal, Mistress of Hate"
77014,"Alizabal, Mistress of Hate"
76759,"Alizabal, Mistress of Hate"
77016,"Alizabal, Mistress of Hate"
77018,"Alizabal, Mistress of Hate"
77020,"Alizabal, Mistress of Hate"
76766,"Alizabal, Mistress of Hate"
76768,"Alizabal, Mistress of Hate"
77024,"Alizabal, Mistress of Hate"
77026,"Alizabal, Mistress of Hate"
77029,"Alizabal, Mistress of Hate"
77031,"Alizabal, Mistress of Hate"
77036,"Alizabal, Mistress of Hate"
77038,"Alizabal, Mistress of Hate"
77041,"Alizabal, Mistress of Hate"
77043,"Alizabal, Mistress of Hate"
72800,Echo of Baine
72801,Echo of Baine
72802,Echo of Baine
72803,Echo of Baine
72804,Echo of Baine
72805,Echo of Baine
72806,Echo of Baine
72807,Echo of Baine
72814,Echo of Baine
72798,Echo of Baine
72815,Echo of Baine
72799,Echo of Baine
72864,Archbishop Benedictus
72865,Archbishop Benedictus
72866,Archbishop Benedictus
72867,Archbishop Benedictus
72900,Archbishop Benedictus
72868,Archbishop Benedictus
72901,Archbishop Benedictus
72869,Archbishop Benedictus
72870,Archbishop Benedictus
72861,Archbishop Benedictus
72862,Archbishop Benedictus
72863,Archbishop Benedictus
72856,Asira Dawnslayer
72857,Asira Dawnslayer
72859,Asira Dawnslayer
72860,Asira Dawnslayer
72855,Asira Dawnslayer
76151,Asira Dawnslayer
6907,Ghamoo-Ra
6908,Ghamoo-Ra
11624,High Interrogator Gerstahn
22240,High Interrogator Gerstahn
11625,High Interrogator Gerstahn
11626,High Interrogator Gerstahn
11632,Lord Roccor
22234,Lord Roccor
11631,Lord Roccor
11627,Houndmaster Grebmar
11628,Houndmaster Grebmar
11629,Houndmaster Grebmar
11623,Houndmaster Grebmar
11685,Ring of Law
11686,Ring of Law
11722,Ring of Law
11662,Ring of Law
11726,Ring of Law
11728,Ring of Law
11824,Ring of Law
11665,Ring of Law
11729,Ring of Law
11633,Ring of Law
22257,Ring of Law
11730,Ring of Law
11634,Ring of Law
11731,Ring of Law
11635,Ring of Law
11702,Ring of Law
11703,Ring of Law
22266,Ring of Law
11675,Ring of Law
11677,Ring of Law
11678,Ring of Law
22270,Ring of Law
22271,Ring of Law
11679,Ring of Law
11747,Pyromancer Loregrain
11748,Pyromancer Loregrain
11749,Pyromancer Loregrain
11750,Pyromancer Loregrain
11764,Lord Incendius
11765,Lord Incendius
11766,Lord Incendius
11767,Lord Incendius
11784,Warder Stilgiss
22241,Warder Stilgiss
11782,Warder Stilgiss
11783,Warder Stilgiss
11841,Fineous Darkvire
11842,Fineous Darkvire
11839,Fineous Darkvire
22223,Fineous Darkvire
11802,Bael'Gar
11803,Bael'Gar
11805,Bael'Gar
11807,Bael'Gar
11816,General Angerforge
11817,General Angerforge
11810,General Angerforge
11820,General Angerforge
11821,General Angerforge
11819,Golem Lord Argelmach
11669,Golem Lord Argelmach
11822,Golem Lord Argelmach
11823,Golem Lord Argelmach
18043,Hurley Blackbreath
22275,Hurley Blackbreath
18044,Hurley Blackbreath
11735,Hurley Blackbreath
11744,Phalanx
11745,Phalanx
22212,Phalanx
11612,Ribbly Screwspigot
11742,Ribbly Screwspigot
12793,Plugger Spazzring
18653,Plugger Spazzring
12791,Plugger Spazzring
11808,Ambassador Flamelash
11832,Ambassador Flamelash
11809,Ambassador Flamelash
11812,Ambassador Flamelash
11814,Ambassador Flamelash
11920,The Seven
11921,The Seven
11929,The Seven
11922,The Seven
11923,The Seven
11925,The Seven
11926,The Seven
11927,The Seven
22208,Magmus
11746,Magmus
11935,Magmus
11684,Emperor Dagran Thaurissan
11924,Emperor Dagran Thaurissan
11815,Emperor Dagran Thaurissan
11928,Emperor Dagran Thaurissan
11930,Emperor Dagran Thaurissan
11931,Emperor Dagran Thaurissan
22204,Emperor Dagran Thaurissan
11932,Emperor Dagran Thaurissan
11933,Emperor Dagran Thaurissan
11934,Emperor Dagran Thaurissan
22207,Emperor Dagran Thaurissan
13168,Highlord Omokk
13169,Highlord Omokk
13170,Highlord Omokk
13166,Highlord Omokk
13167,Highlord Omokk
13257,Shadow Hunter Vosh'gajin
12626,Shadow Hunter Vosh'gajin
12651,Shadow Hunter Vosh'gajin
12653,Shadow Hunter Vosh'gajin
13255,Shadow Hunter Vosh'gajin
13177,War Master Voone
13179,War Master Voone
12582,War Master Voone
22231,War Master Voone
68673,Mother Smolderweb
13244,Mother Smolderweb
13213,Mother Smolderweb
13183,Mother Smolderweb
22232,Urok Doomhowl
13258,Urok Doomhowl
13178,Urok Doomhowl
13259,Urok Doomhowl
12264,Quartermaster Zigris
13252,Quartermaster Zigris
13253,Quartermaster Zigris
22313,Halycon
13210,Halycon
13211,Halycon
13212,Halycon
13208,Gizrul the Slavener
13205,Gizrul the Slavener
13206,Gizrul the Slavener
13161,Overlord Wyrmthalak
22321,Overlord Wyrmthalak
13162,Overlord Wyrmthalak
13163,Overlord Wyrmthalak
13143,Overlord Wyrmthalak
12905,Pyroguard Emberseer
12929,Pyroguard Emberseer
12926,Pyroguard Emberseer
12927,Pyroguard Emberseer
12609,Solakar Flamewreath
12603,Solakar Flamewreath
12589,Solakar Flamewreath
12606,Solakar Flamewreath
12960,Warchief Rend Blackhand
12583,Warchief Rend Blackhand
12935,Warchief Rend Blackhand
22247,Warchief Rend Blackhand
12936,Warchief Rend Blackhand
12587,Warchief Rend Blackhand
12939,Warchief Rend Blackhand
12940,Warchief Rend Blackhand
12590,Warchief Rend Blackhand
22225,Warchief Rend Blackhand
18102,Warchief Rend Blackhand
18103,Warchief Rend Blackhand
12952,Warchief Rend Blackhand
18104,Warchief Rend Blackhand
12953,Warchief Rend Blackhand
12963,The Beast
12964,The Beast
12709,The Beast
12965,The Beast
12966,The Beast
12967,The Beast
12968,The Beast
12969,The Beast
12592,General Drakkisath
13141,General Drakkisath
13142,General Drakkisath
12602,General Drakkisath
13098,General Drakkisath
22267,General Drakkisath
22268,General Drakkisath
22269,General Drakkisath
22253,General Drakkisath
18313,Zevrim Thornhoof
18306,Zevrim Thornhoof
18323,Zevrim Thornhoof
18308,Zevrim Thornhoof
18319,Zevrim Thornhoof
18305,Hydrospawn
18322,Hydrospawn
18307,Hydrospawn
18324,Hydrospawn
18317,Hydrospawn
18301,Lethtendris
18325,Lethtendris
18302,Lethtendris
18311,Lethtendris
18321,Alzzin the Wildshaper
18309,Alzzin the Wildshaper
18310,Alzzin the Wildshaper
18326,Alzzin the Wildshaper
18327,Alzzin the Wildshaper
18328,Alzzin the Wildshaper
18312,Alzzin the Wildshaper
18314,Alzzin the Wildshaper
18315,Alzzin the Wildshaper
18318,Alzzin the Wildshaper
18352,Tendris Warpwood
18353,Tendris Warpwood
18393,Tendris Warpwood
18390,Tendris Warpwood
18386,Illyanna Ravenoak
18347,Illyanna Ravenoak
18349,Illyanna Ravenoak
18383,Illyanna Ravenoak
18371,Magister Kalendris
18397,Magister Kalendris
18350,Magister Kalendris
18374,Magister Kalendris
18351,Magister Kalendris
18384,Immol'thar
18385,Immol'thar
18370,Immol'thar
18372,Immol'thar
18389,Immol'thar
18391,Immol'thar
18377,Immol'thar
18394,Immol'thar
18379,Immol'thar
18381,Immol'thar
18388,Prince Tortheldrin
18373,Prince Tortheldrin
18375,Prince Tortheldrin
18392,Prince Tortheldrin
18376,Prince Tortheldrin
18378,Prince Tortheldrin
18395,Prince Tortheldrin
18380,Prince Tortheldrin
18396,Prince Tortheldrin
18382,Prince Tortheldrin
18496,Guard Mol'dar
18464,Guard Mol'dar
18497,Guard Mol'dar
18450,Guard Mol'dar
18498,Guard Mol'dar
18451,Guard Mol'dar
18458,Guard Mol'dar
18459,Guard Mol'dar
18460,Guard Mol'dar
18493,Guard Mol'dar
18462,Guard Mol'dar
18494,Guard Mol'dar
18463,Guard Mol'dar
18425,Stomper Kreeg
18496,Guard Fengus
18464,Guard Fengus
18497,Guard Fengus
18450,Guard Fengus
18498,Guard Fengus
18451,Guard Fengus
18458,Guard Fengus
18459,Guard Fengus
18460,Guard Fengus
18493,Guard Fengus
18462,Guard Fengus
18494,Guard Fengus
18463,Guard Fengus
18496,Guard Slip'kik
18464,Guard Slip'kik
18497,Guard Slip'kik
18450,Guard Slip'kik
18498,Guard Slip'kik
18451,Guard Slip'kik
18458,Guard Slip'kik
18459,Guard Slip'kik
18460,Guard Slip'kik
18493,Guard Slip'kik
18462,Guard Slip'kik
18494,Guard Slip'kik
18463,Guard Slip'kik
18505,Captain Kromcrush
18507,Captain Kromcrush
18502,Captain Kromcrush
18503,Captain Kromcrush
18490,Cho'Rush the Observer
18483,Cho'Rush the Observer
18484,Cho'Rush the Observer
18485,Cho'Rush the Observer
18520,King Gordok
18521,King Gordok
18522,King Gordok
18523,King Gordok
18524,King Gordok
18525,King Gordok
18526,King Gordok
18527,King Gordok
9449,Crowd Pummeler 9-60
9450,Crowd Pummeler 9-60
9445,Grubbis
9452,Viscous Fallout
9453,Viscous Fallout
9454,Viscous Fallout
9448,Electrocutioner 6000
9446,Electrocutioner 6000
9447,Electrocutioner 6000
9458,Mekgineer Thermaplugg
9459,Mekgineer Thermaplugg
9492,Mekgineer Thermaplugg
9461,Mekgineer Thermaplugg
17744,Noxxion
17745,Noxxion
17746,Noxxion
17748,Razorlash
17749,Razorlash
17750,Razorlash
17751,Razorlash
17717,Tinkerer Gizlock
17718,Tinkerer Gizlock
17719,Tinkerer Gizlock
6905,Subjugator Kor'ul
6906,Subjugator Kor'ul
17752,Lord Vyletongue
17754,Lord Vyletongue
17755,Lord Vyletongue
17738,Celebras the Cursed
17739,Celebras the Cursed
17740,Celebras the Cursed
17736,Landslide
17737,Landslide
17734,Landslide
17943,Landslide
17728,Rotgrip
17730,Rotgrip
17732,Rotgrip
17713,Princess Theradras
17714,Princess Theradras
17707,Princess Theradras
17715,Princess Theradras
17780,Princess Theradras
17710,Princess Theradras
17766,Princess Theradras
17711,Princess Theradras
10769,Mordresh Fire Eye
10770,Mordresh Fire Eye
10771,Mordresh Fire Eye
888,Domina
11121,Domina
3078,Domina
1155,Twilight Lord Bathiel
6903,Twilight Lord Bathiel
13384,Hearthsinger Forresten
13378,Hearthsinger Forresten
13379,Hearthsinger Forresten
13383,Hearthsinger Forresten
6909,Aku'mai
6910,Aku'mai
6911,Aku'mai
13400,Timmy the Cruel
13401,Timmy the Cruel
13402,Timmy the Cruel
13403,Timmy the Cruel
18721,Willey Hopebreaker
22403,Willey Hopebreaker
13380,Willey Hopebreaker
22404,Willey Hopebreaker
13381,Willey Hopebreaker
22405,Willey Hopebreaker
13382,Willey Hopebreaker
22406,Willey Hopebreaker
22407,Willey Hopebreaker
6904,Guardian of the Deep
6901,Guardian of the Deep
6902,Guardian of the Deep
13385,Instructor Galford
13386,Instructor Galford
13387,Instructor Galford
18716,Instructor Galford
18720,Balnazzar
13360,Balnazzar
13348,Balnazzar
12103,Balnazzar
13369,Balnazzar
13353,Balnazzar
18717,Balnazzar
18718,Balnazzar
13358,Balnazzar
13359,Balnazzar
13408,The Unforgiven
13409,The Unforgiven
13404,The Unforgiven
13405,The Unforgiven
18728,Baroness Anastari
18729,Baroness Anastari
13537,Baroness Anastari
18730,Baroness Anastari
13538,Baroness Anastari
13539,Baroness Anastari
13534,Baroness Anastari
13535,Baroness Anastari
13529,Nerub'enkan
18738,Nerub'enkan
13530,Nerub'enkan
18739,Nerub'enkan
13531,Nerub'enkan
18740,Nerub'enkan
13532,Nerub'enkan
13533,Nerub'enkan
13528,Maleki the Pallid
18737,Maleki the Pallid
13524,Maleki the Pallid
13525,Maleki the Pallid
18734,Maleki the Pallid
13526,Maleki the Pallid
18735,Maleki the Pallid
13527,Maleki the Pallid
13376,Magistrate Barthilas
18722,Magistrate Barthilas
18725,Magistrate Barthilas
18726,Magistrate Barthilas
18727,Magistrate Barthilas
13515,Ramstein the Gorger
18723,Ramstein the Gorger
13372,Ramstein the Gorger
13373,Ramstein the Gorger
13374,Ramstein the Gorger
13375,Ramstein the Gorger
13344,Lord Aurius Rivendare
13345,Lord Aurius Rivendare
13505,Lord Aurius Rivendare
13346,Lord Aurius Rivendare
13349,Lord Aurius Rivendare
22408,Lord Aurius Rivendare
22409,Lord Aurius Rivendare
22410,Lord Aurius Rivendare
22411,Lord Aurius Rivendare
22412,Lord Aurius Rivendare
13361,Lord Aurius Rivendare
13335,Lord Aurius Rivendare
13368,Lord Aurius Rivendare
13340,Lord Aurius Rivendare
10842,Avatar of Hakkar
10843,Avatar of Hakkar
10844,Avatar of Hakkar
10845,Avatar of Hakkar
10838,Avatar of Hakkar
10846,Avatar of Hakkar
12462,Avatar of Hakkar
10808,Jammal'an the Prophet
10806,Jammal'an the Prophet
10807,Jammal'an the Prophet
12464,Wardens of the Dream
12465,Wardens of the Dream
12466,Wardens of the Dream
10795,Wardens of the Dream
12243,Wardens of the Dream
10796,Wardens of the Dream
10797,Wardens of the Dream
12463,Wardens of the Dream
10833,Shade of Eranikus
10835,Shade of Eranikus
10828,Shade of Eranikus
10836,Shade of Eranikus
10829,Shade of Eranikus
10837,Shade of Eranikus
10847,Shade of Eranikus
2168,Hogger
1934,Hogger
1959,Hogger
1929,Lord Overheat
4676,Lord Overheat
5967,Lord Overheat
63344,Randolph Moloch
63345,Randolph Moloch
63346,Randolph Moloch
9387,Revelosh
9388,Revelosh
9389,Revelosh
9390,Revelosh
9400,The Lost Dwarves
9401,The Lost Dwarves
9394,The Lost Dwarves
9403,The Lost Dwarves
9404,The Lost Dwarves
9398,The Lost Dwarves
9408,Ironaya
9409,Ironaya
9407,Ironaya
9410,Ancient Stone Keeper
9411,Ancient Stone Keeper
9419,Galgann Firehammer
9412,Galgann Firehammer
11310,Galgann Firehammer
11311,Galgann Firehammer
9416,Grimlok
9414,Grimlok
9415,Grimlok
9418,Archaedas
9413,Archaedas
11118,Archaedas
10412,Lady Anacondra
5404,Lady Anacondra
6446,Lady Anacondra
6465,Lord Cobrahn
10410,Lord Cobrahn
6460,Lord Cobrahn
6472,Lord Pythas
6473,Lord Pythas
13245,Kresh
6447,Kresh
6448,Skum
6449,Skum
5970,Lord Serpentis
6459,Lord Serpentis
10411,Lord Serpentis
6469,Lord Serpentis
6629,Verdan the Everliving
6630,Verdan the Everliving
6631,Verdan the Everliving
6627,Mutanus the Devourer
6461,Mutanus the Devourer
6463,Mutanus the Devourer
9467,Gahz'rilla
9469,Gahz'rilla
9640,Antu'sul
9641,Antu'sul
9379,Antu'sul
9639,Antu'sul
18082,Witch Doctor Zum'rah
18083,Witch Doctor Zum'rah
9473,Nekrum & Sezz'ziz
9474,Nekrum & Sezz'ziz
9475,Nekrum & Sezz'ziz
9470,Nekrum & Sezz'ziz
9476,Chief Ukorz Sandscalp
9477,Chief Ukorz Sandscalp
9478,Chief Ukorz Sandscalp
11086,Chief Ukorz Sandscalp
9479,Chief Ukorz Sandscalp
27408,Shirrak the Dead Watcher
27409,Shirrak the Dead Watcher
27410,Shirrak the Dead Watcher
27845,Shirrak the Dead Watcher
27493,Shirrak the Dead Watcher
27846,Shirrak the Dead Watcher
27847,Shirrak the Dead Watcher
26055,Shirrak the Dead Watcher
27865,Shirrak the Dead Watcher
27866,Shirrak the Dead Watcher
25964,Shirrak the Dead Watcher
27872,Exarch Maladaar
27411,Exarch Maladaar
27523,Exarch Maladaar
27412,Exarch Maladaar
27413,Exarch Maladaar
27414,Exarch Maladaar
27415,Exarch Maladaar
27416,Exarch Maladaar
29257,Exarch Maladaar
29354,Exarch Maladaar
27867,Exarch Maladaar
29244,Exarch Maladaar
27869,Exarch Maladaar
27870,Exarch Maladaar
27871,Exarch Maladaar
24020,Watchkeeper Gargolmar
24021,Watchkeeper Gargolmar
24022,Watchkeeper Gargolmar
24023,Watchkeeper Gargolmar
27447,Watchkeeper Gargolmar
24024,Watchkeeper Gargolmar
27448,Watchkeeper Gargolmar
27449,Watchkeeper Gargolmar
27450,Watchkeeper Gargolmar
27451,Watchkeeper Gargolmar
24096,Omor the Unscarred
27906,Omor the Unscarred
24069,Omor the Unscarred
27462,Omor the Unscarred
27463,Omor the Unscarred
27464,Omor the Unscarred
24073,Omor the Unscarred
27465,Omor the Unscarred
27466,Omor the Unscarred
27467,Omor the Unscarred
27539,Omor the Unscarred
27476,Omor the Unscarred
27477,Omor the Unscarred
27478,Omor the Unscarred
27895,Omor the Unscarred
24090,Omor the Unscarred
24091,Omor the Unscarred
24094,Omor the Unscarred
29264,Vazruden the Herald
24064,Vazruden the Herald
27456,Vazruden the Herald
29346,Vazruden the Herald
29238,Vazruden the Herald
24044,Vazruden the Herald
27452,Vazruden the Herald
24045,Vazruden the Herald
27453,Vazruden the Herald
32077,Vazruden the Herald
24046,Vazruden the Herald
27454,Vazruden the Herald
27455,Vazruden the Herald
24063,Vazruden the Herald
27457,Vazruden the Herald
27458,Vazruden the Herald
27459,Vazruden the Herald
27460,Vazruden the Herald
27461,Vazruden the Herald
24083,Vazruden the Herald
24150,Vazruden the Herald
24151,Vazruden the Herald
24154,Vazruden the Herald
24155,Vazruden the Herald
34601,Selin Fireheart
34697,Selin Fireheart
34698,Selin Fireheart
34602,Selin Fireheart
34699,Selin Fireheart
34700,Selin Fireheart
34604,Selin Fireheart
34701,Selin Fireheart
34702,Selin Fireheart
34608,Vexallus
34704,Vexallus
34705,Vexallus
34706,Vexallus
34707,Vexallus
34708,Vexallus
34605,Vexallus
34606,Vexallus
34607,Vexallus
34703,Vexallus
34788,Priestess Delrissa
34789,Priestess Delrissa
34790,Priestess Delrissa
34470,Priestess Delrissa
34471,Priestess Delrissa
34791,Priestess Delrissa
34792,Priestess Delrissa
34472,Priestess Delrissa
34473,Priestess Delrissa
34625,Kael'thas Sunstrider
34793,Kael'thas Sunstrider
34794,Kael'thas Sunstrider
35275,Kael'thas Sunstrider
34795,Kael'thas Sunstrider
34796,Kael'thas Sunstrider
34797,Kael'thas Sunstrider
34798,Kael'thas Sunstrider
34799,Kael'thas Sunstrider
35504,Kael'thas Sunstrider
34609,Kael'thas Sunstrider
34610,Kael'thas Sunstrider
34611,Kael'thas Sunstrider
34612,Kael'thas Sunstrider
34613,Kael'thas Sunstrider
34614,Kael'thas Sunstrider
34807,Kael'thas Sunstrider
34615,Kael'thas Sunstrider
34808,Kael'thas Sunstrider
34616,Kael'thas Sunstrider
35513,Kael'thas Sunstrider
34809,Kael'thas Sunstrider
34810,Kael'thas Sunstrider
25939,Pandemonius
25941,Pandemonius
27813,Pandemonius
25942,Pandemonius
28166,Pandemonius
27814,Pandemonius
25943,Pandemonius
27816,Pandemonius
27817,Pandemonius
27818,Pandemonius
27824,Tavarok
25952,Tavarok
27825,Tavarok
27826,Tavarok
25944,Tavarok
25945,Tavarok
25946,Tavarok
25947,Tavarok
27821,Tavarok
27822,Tavarok
25950,Tavarok
27823,Tavarok
31920,Yor
31921,Yor
31570,Yor
31554,Yor
31922,Yor
31923,Yor
31924,Yor
31562,Yor
31578,Yor
31919,Yor
27840,Nexus-Prince Shaffar
25953,Nexus-Prince Shaffar
27842,Nexus-Prince Shaffar
25954,Nexus-Prince Shaffar
27843,Nexus-Prince Shaffar
25955,Nexus-Prince Shaffar
27844,Nexus-Prince Shaffar
25956,Nexus-Prince Shaffar
25957,Nexus-Prince Shaffar
30535,Nexus-Prince Shaffar
29352,Nexus-Prince Shaffar
25962,Nexus-Prince Shaffar
28400,Nexus-Prince Shaffar
32082,Nexus-Prince Shaffar
27827,Nexus-Prince Shaffar
27828,Nexus-Prince Shaffar
27829,Nexus-Prince Shaffar
27798,Nexus-Prince Shaffar
27831,Nexus-Prince Shaffar
29240,Nexus-Prince Shaffar
27835,Nexus-Prince Shaffar
27837,Nexus-Prince Shaffar
28210,Lieutenant Drake
28211,Lieutenant Drake
28212,Lieutenant Drake
28213,Lieutenant Drake
28214,Lieutenant Drake
28215,Lieutenant Drake
27417,Lieutenant Drake
27418,Lieutenant Drake
27436,Lieutenant Drake
27420,Lieutenant Drake
27423,Lieutenant Drake
27424,Captain Skarloc
27426,Captain Skarloc
27427,Captain Skarloc
27428,Captain Skarloc
27430,Captain Skarloc
28216,Captain Skarloc
28217,Captain Skarloc
28218,Captain Skarloc
28219,Captain Skarloc
28220,Captain Skarloc
28221,Captain Skarloc
27904,Epoch Hunter
28224,Epoch Hunter
28225,Epoch Hunter
28226,Epoch Hunter
29250,Epoch Hunter
28227,Epoch Hunter
30534,Epoch Hunter
27911,Epoch Hunter
27431,Epoch Hunter
30536,Epoch Hunter
27432,Epoch Hunter
27433,Epoch Hunter
28233,Epoch Hunter
27434,Epoch Hunter
27440,Epoch Hunter
28401,Epoch Hunter
28344,Epoch Hunter
28222,Epoch Hunter
29246,Epoch Hunter
28191,Epoch Hunter
28223,Epoch Hunter
27914,Darkweaver Syth
27915,Darkweaver Syth
27918,Darkweaver Syth
27919,Darkweaver Syth
32769,Anzu
32778,Anzu
32779,Anzu
32780,Anzu
32781,Anzu
32768,Anzu
27936,Talon King Ikiss
27776,Talon King Ikiss
29249,Talon King Ikiss
27985,Talon King Ikiss
27986,Talon King Ikiss
27875,Talon King Ikiss
27925,Talon King Ikiss
32073,Talon King Ikiss
27946,Talon King Ikiss
29355,Talon King Ikiss
29259,Talon King Ikiss
27980,Talon King Ikiss
27948,Talon King Ikiss
27981,Talon King Ikiss
27838,Talon King Ikiss
27888,Ambassador Hellmaw
27889,Ambassador Hellmaw
27884,Ambassador Hellmaw
27885,Ambassador Hellmaw
27887,Ambassador Hellmaw
27890,Blackheart the Inciter
27891,Blackheart the Inciter
27892,Blackheart the Inciter
27468,Blackheart the Inciter
27893,Blackheart the Inciter
28134,Blackheart the Inciter
27897,Grandmaster Vorpil
27898,Grandmaster Vorpil
27900,Grandmaster Vorpil
27901,Grandmaster Vorpil
27775,Grandmaster Vorpil
27905,Murmur
27778,Murmur
30532,Murmur
27908,Murmur
27909,Murmur
28230,Murmur
27910,Murmur
27912,Murmur
28232,Murmur
27913,Murmur
29353,Murmur
27803,Murmur
29261,Murmur
29357,Murmur
27902,Murmur
27903,Murmur
28384,Zereketh the Unbound
28373,Zereketh the Unbound
28374,Zereketh the Unbound
28375,Zereketh the Unbound
28392,Dalliah the Doomsayer
28386,Dalliah the Doomsayer
28387,Dalliah the Doomsayer
28390,Dalliah the Doomsayer
28391,Dalliah the Doomsayer
28393,Wrath-Scryer Soccothrates
28394,Wrath-Scryer Soccothrates
28396,Wrath-Scryer Soccothrates
28397,Wrath-Scryer Soccothrates
28398,Wrath-Scryer Soccothrates
29248,Harbinger Skyriss
29360,Harbinger Skyriss
28416,Harbinger Skyriss
28418,Harbinger Skyriss
28403,Harbinger Skyriss
28419,Harbinger Skyriss
29252,Harbinger Skyriss
28406,Harbinger Skyriss
28407,Harbinger Skyriss
28231,Harbinger Skyriss
29241,Harbinger Skyriss
28412,Harbinger Skyriss
28413,Harbinger Skyriss
28205,Harbinger Skyriss
28414,Harbinger Skyriss
28415,Harbinger Skyriss
27993,Chrono Lord Deja
27994,Chrono Lord Deja
27995,Chrono Lord Deja
